count|employer_name|employer_address1|employer_address2|employer_city
49|GIC Private Limited U.S. Branch|280 Park Avenue|Floor 9|New York
49|GIC Asset Management Pte. Ltd.|280 Park Avenue|Floor 9|New York
49|GIC Asset Management Pte Ltd|280 Park Avenue|Floor 9|New York
49|GIC (New York) Inc|280 Park Avenue|Floor 9|New York
49|GIC (New York) Inc|280 Park Avenue|Floor 9|NEW YORK
49|Arena Advisory Group Inc|280 Park Avenue|Suite 2402 W|New York
49|Investcorp International Inc|280 Park Avenue||New York
49|Sagard Capital Partners Management Corp.|280 Park Avenue||New York
49|PJT Partners Holdings LP|280 Park Avenue||New York
47|Mathews Nielsen Landscape Architects PC|120 Broadway|1040|New York
47|BarkBox Inc|120 Broadway|12th Floor|New York
47|Thornton Tomasetti|120 Broadway|15th Floor|New York
47|Thornton Tomasetti Inc|120 Broadway|15th Floor|New York
47|William J. Brennan Jr. Center for Justice|120 Broadway|17th Floor|New York
47|Beyer Blinder Belle Architects and Planners LLP|120 Broadway|20th Floor|New York
47|MPFP Landscape Architect PLLC|120 Broadway|20th Floor|NEW YORK
47|Beyer Blinder Belle, Architects and Planners, LLP|120 Broadway|20th Floor|New York
47|Beyer Blinder Belle Architects and Planners LLP|120 Broadway|20th Street|New York
47|Writers House LLC|120 Broadway|22nd Floor|New York
47|Village Senior Services Corporation|120 Broadway|28th Floor|New York
47|HANDEL ARCHITECTS LLP|120 Broadway|2nd floor|NEW YORK
47|City of New York, Department of City Planning|120 Broadway|31st Fl|New York
47|NYC Department of City Planning|120 Broadway|31st Floor|New York
47|New York City Department of City Planning|120 Broadway|31st Floor|New York
47|City of New York, Department of City Planning|120 Broadway|31st Floor|New York
47|Allran Electric of NY LLC|120 Broadway|36th Floor|New York City
47|Tower Research Capital LLC|120 Broadway|37th Floor|New York
47|Tower Research Capital LLC|120 Broadway|38th Floor|New York
47|Handel Architects LLP|120 Broadway|6th Floor|New York
47|HANDEL ARCHITECTS LLP|120 Broadway|6th Floor|New York
47|HANDEL ARCHITECTS LLP|120 Broadway|6th floor|New York
47|Handel Architects LLP|120 Broadway|6th floor|New York
47|Sanctuary for Families Inc|120 Broadway|7th Floor|New York
47|Sanctuary For Families Inc|120 Broadway|7th Floor|New York
47|Mediaocean LLC|120 Broadway|8th Floor|New York
47|Barkbox Inc|120 Broadway|FLR 12|New York
47|Handel Architects LLP|120 Broadway|FLR 6|New York
47|Barkbox Inc|120 Broadway|Floor 12|New York
47|Thornton Tomasetti Inc|120 Broadway|Floor 15|New York
47|Thornton Tomasetti|120 Broadway|Floor 15|New York
47|Thornton Tomasetti|120 Broadway|Floor 15th|New York
47|Latour Trading LLC|120 Broadway|Floor 38|New York
47|Tower Research Capital LLC|120 Broadway|Floor 38|New York
47|Handel Architects LLP|120 Broadway|Floor 6|New York
47|EKIMETRICS INC|120 Broadway|Flr. 29|NEW  YORK
47|Kasirer LLC|120 Broadway|Suite 1010|New York
47|Mathews Nielsen landscape Architects, P.C.|120 Broadway|Suite 1040|New York
47|Mathews Nielsen Landscape Architects PC|120 Broadway|Suite 1040|New York
47|Mathews Nielsen Landscape Architects, P.C.|120 Broadway|Suite 1040|New York
47|William J. Brennan Jr. Center for Justice|120 Broadway|Suite 1750|New York
47|Village Senior Services Corporation|120 Broadway|Suite 2840|New York
47|Rockefeller Philanthropy Advisors Inc|120 Broadway|Suite 3475|New York
47|Rockefeller Philanthropy Advisors|120 Broadway|Suite 3475|New York
47|Tane Waterman & Wurtzel PC|120 Broadway|Suite 948|New York
47|Thornton Tomasetti|120 Broadway||New York
47|THORNTON TOMASETTI INC|120 Broadway||NEW YORK
44|Grocery Delivery E-Services USA Inc|28 Liberty Street|10th Floor|New York
